,Carimbo de data/hora,Endereço de e-mail,Qual é a sua idade?,Gênero,Quais plataformas de mídia social você costuma usar?,Cidade onde Mora,Sexo,Está empregado,Qual sua renda mensal bruta para custo de vida,Você têm religião?,Qual sua religião?,Qual é o tempo médio que você passa nas redes sociais todos os dias em horas?,"Numa escala de 1 a 5, quão facilmente você se distrai?  (Sendo 1 pouco e 5 muito)  ",Você acha difícil se concentrar nas coisas?    ,Pratica esporte com que frequência mensal?,Com que frequência você se distrai com as redes sociais quando está ocupado fazendo alguma coisa?,Com que frequência você se sente deprimido ou está deprimido?    ,Com que frequência você usa mídias sociais sem um propósito específico?,"Numa escala de 1 a 5, com que frequência você se compara a outras pessoas de sucesso através do uso das redes sociais?",Como você se sente quando vê publicações de pessoas mostrando vidas aparentemente perfeitas?,"Como você se sente ao receber poucos ""likes"" em suas postagens?",Você sente que o uso das redes sociais impacta seu humor de forma positiva ou negativa?,Dificuldade para dormir,Qual o impacto que você acredita que as redes sociais causam em você? (sendo 1 muito negativo e 5 muito positivo ),Você acha que passa mais tempo nas redes sociais do que gostaria? ,Como você reage quando vê comentários negativos ou críticas em suas postagens?,"Com que frequência você busca validação por meio de ""curtidas"" ou outros recursos das redes sociais?",Com que frequência você usa mídias sociais sem um propósito específico? ,Você já experimentou sentimentos de inveja ou inferioridade ao se comparar com outras pessoas nas redes? (Ex.: Aquele momento em que você abre a rede social do amigo e pensa dei errado para caramba),Já foi diagnosticado por um profissional com algum dos itens: [Nenhum],Já foi diagnosticado por um profissional com algum dos itens: [Depressão],Já foi diagnosticado por um profissional com algum dos itens: [Ansiedade],Já foi diagnosticado por um profissional com algum dos itens: [Estresse],Já foi diagnosticado por um profissional com algum dos itens: [TDAH],Já foi diagnosticado por um profissional com algum dos itens: [Transtorno Bipolar],Já foi diagnosticado por um profissional com algum dos itens: [Transtorno de ansiedade social :],"Já foi diagnosticado por um profissional com algum dos itens: [Fobia de Perda de Conexão ( Ansiedade relacionada à ausência de acesso ao celular ou redes sociais, causando angústia e desconforto.]",Já foi diagnosticado por um profissional com algum dos itens: [Transtorno Obsessivo-Compulsivo (TOC)],Já foi diagnosticado por um profissional com algum dos itens: [Transtorno de Estresse Pós-Traumático (TEPT)],Já foi diagnosticado por um profissional com algum dos itens: [Dislexia]
351,16/11/2024 08:56:56,linda69@example.com,60.0,Masculino,sdv-pii-pfrho,sdv-pii-izi3l,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Evangélico,4.0,3.0,1,Até 4 vezes,2,2.0,0.0,4.0,5.0,5.0,Positiva,As vezes,1,Sim,Ansioso,3.0,3.0,,True,True,True,False,False,False,False,False,False,False,False
352,18/11/2024 00:43:27,nicole17@example.net,43.0,Masculino,sdv-pii-n3t65,sdv-pii-2wa3d,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Não,Evangélico,4.0,1.0,1,Todos os dias,1,2.0,2.0,2.0,4.0,1.0,Positiva,Nenhuma,5,Sim,Triste,0.0,2.0,Sim,True,True,True,True,False,False,False,False,False,False,False
353,17/11/2024 05:38:10,flopez@example.com,42.0,Masculino,sdv-pii-k7byh,sdv-pii-4qaxg,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Evangélico,3.0,4.0,1,Todos os dias,3,0.0,2.0,1.0,5.0,3.0,Positiva,Muita,3,Sim,Indiferente,0.0,3.0,,False,False,True,True,False,False,False,False,False,False,False
354,16/11/2024 20:02:06,micheal17@example.net,37.0,Feminino,sdv-pii-jzk3w,sdv-pii-gt7ek,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,,6.0,4.0,1,Todos os dias,3,3.0,2.0,1.0,4.0,5.0,Positiva,Nenhuma,3,Não,Indiferente,2.0,2.0,,True,False,True,False,False,False,False,False,False,False,False
355,16/11/2024 08:56:56,igoodman@example.com,29.0,Masculino,sdv-pii-qaekn,sdv-pii-voqeh,Cisgênero (é o sexo que nasceu),Sim,Superior 30 mil,Sim,Evangélico,2.0,3.0,1,Até 8 vezes,2,0.0,1.0,4.0,,3.0,,As vezes insônia ,4,Sim,Penso sobre a critica,0.0,3.0,Não,True,False,False,False,False,False,False,False,False,False,False
356,16/11/2024 11:16:00,cindybrandt@example.org,60.0,Masculino,sdv-pii-vo6x9,sdv-pii-d5ct7,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Evangélico,5.0,5.0,2,Até 4 vezes,4,0.0,2.0,1.0,3.0,5.0,Negativa,Nenhuma,3,Não,Indiferente,0.0,1.0,,False,True,False,False,False,False,False,False,False,False,False
357,16/11/2024 08:56:56,larry82@example.org,38.0,Masculino,sdv-pii-d2kg8,sdv-pii-3bnpb,Cisgênero (é o sexo que nasceu),Sim,,Sim,Evangélico,1.0,3.0,3,Nenhuma,2,0.0,3.0,1.0,1.0,2.0,Positiva,Nenhuma,3,Não,Penso sobre a critica,0.0,1.0,,False,True,True,False,False,False,False,False,True,False,False
358,17/11/2024 06:32:08,sheasally@example.org,26.0,Masculino,sdv-pii-3uqiy,sdv-pii-7ktxo,Não binário,Sim,Até 3 mil,Sim,Católico,2.0,2.0,1,Até 4 vezes,2,4.0,2.0,2.0,5.0,3.0,Positiva,Nenhuma,4,Não,Ansioso,2.0,3.0,Não,True,False,False,False,False,False,False,False,False,False,False
359,16/11/2024 17:00:38,jacksonelizabeth@example.org,60.0,Masculino,sdv-pii-tze73,sdv-pii-d2vws,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Não,Evangélico,6.0,1.0,5,Nenhuma,3,0.0,2.0,1.0,3.0,2.0,Negativa,Muita,3,Não,Indiferente,0.0,4.0,,True,False,True,False,False,False,False,False,False,False,False
360,16/11/2024 17:42:39,saraoneill@example.net,49.0,Masculino,sdv-pii-9klrn,sdv-pii-21jk2,Cisgênero (é o sexo que nasceu),Não,Atè 10 mil,Sim,Evangélico,4.0,3.0,1,Nenhuma,3,1.0,3.0,2.0,3.0,1.0,Positiva,Nenhuma,3,Não,Triste,1.0,0.0,,False,False,False,False,False,False,False,False,False,False,True
361,16/11/2024 09:00:14,heathernichols@example.net,58.0,Feminino,sdv-pii-ozppp,sdv-pii-yxnsg,Cisgênero (é o sexo que nasceu),Não,Superior 30 mil,Sim,Evangélico,5.0,5.0,1,Até 4 vezes,3,2.0,2.0,4.0,3.0,4.0,Positiva,Nenhuma,3,Não,Indiferente,2.0,1.0,,False,False,True,False,False,False,False,False,False,False,False
362,16/11/2024 08:56:56,vhernandez@example.net,57.0,Masculino,sdv-pii-g3s1v,sdv-pii-knz20,Cisgênero (é o sexo que nasceu),Sim,,Sim,Evangélico,2.0,5.0,1,Até 4 vezes,1,2.0,1.0,2.0,4.0,5.0,Negativa,Nenhuma,4,Não,Estressado,0.0,3.0,,True,False,False,False,False,False,False,False,False,False,False
363,16/11/2024 13:19:43,vmitchell@example.org,35.0,Feminino,sdv-pii-mwy1k,sdv-pii-5nrfh,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,2.0,4.0,3,Nenhuma,3,0.0,2.0,3.0,3.0,5.0,Positiva,Nenhuma,4,Não,Penso sobre a critica,1.0,1.0,,False,False,True,False,False,False,False,False,True,False,False
364,16/11/2024 10:59:27,kenneth48@example.org,19.0,Masculino,sdv-pii-jh6sq,sdv-pii-way5s,Cisgênero (é o sexo que nasceu),Sim,Até 20 mil,Sim,Católico,5.0,4.0,1,Até 4 vezes,3,2.0,2.0,1.0,3.0,2.0,Positiva,Nenhuma,3,Não,Indiferente,2.0,1.0,Não,False,False,False,False,False,False,False,False,False,False,False
365,16/11/2024 08:56:56,adamswendy@example.com,57.0,Masculino,sdv-pii-bjrnp,sdv-pii-baiew,Cisgênero (é o sexo que nasceu),Não,Atè 10 mil,Sim,Evangélico,3.0,3.0,1,Até 4 vezes,4,1.0,4.0,1.0,3.0,,Positiva,As vezes,4,Não,Penso sobre a critica,0.0,4.0,,True,True,True,False,False,False,False,False,False,False,False
366,16/11/2024 08:56:56,cynthia95@example.org,60.0,Feminino,sdv-pii-saq4i,sdv-pii-3m8pt,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Católico,4.0,4.0,3,Todos os dias,5,4.0,2.0,1.0,4.0,2.0,Positiva,Nenhuma,3,Sim,Triste,1.0,1.0,,False,False,True,False,False,False,False,False,False,False,False
367,16/11/2024 20:41:34,kimberlycook@example.org,38.0,Masculino,sdv-pii-jltmb,sdv-pii-varj6,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Não,Evangélico,5.0,3.0,1,Nenhuma,3,0.0,0.0,2.0,3.0,4.0,Positiva,Nenhuma,3,Não,Indiferente,,1.0,,False,False,True,False,False,False,False,False,False,False,False
368,16/11/2024 08:56:56,jonesisabel@example.org,42.0,Feminino,sdv-pii-o5r4g,sdv-pii-2nr90,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,1.0,2.0,2,Todos os dias,1,3.0,2.0,1.0,3.0,5.0,Positiva,Nenhuma,3,Sim,Indiferente,1.0,1.0,,False,False,False,False,True,False,False,False,False,False,False
369,16/11/2024 08:56:56,nicolerodgers@example.org,53.0,Masculino,sdv-pii-sggf3,sdv-pii-hy6l3,Cisgênero (é o sexo que nasceu),Não,Até 3 mil,Sim,,1.0,2.0,3,Até 4 vezes,3,4.0,3.0,3.0,3.0,2.0,Positiva,Nenhuma,3,Não,Indiferente,0.0,2.0,,False,True,True,False,False,False,False,False,False,False,False
370,16/11/2024 21:54:16,boltonsarah@example.com,45.0,Feminino,sdv-pii-t84uo,sdv-pii-dn3t0,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,1.0,5.0,1,Nenhuma,1,0.0,4.0,1.0,1.0,3.0,Positiva,Nenhuma,3,Não,Penso sobre a critica,0.0,3.0,,True,False,True,False,False,False,False,False,False,False,False
371,16/11/2024 08:56:56,kennethsharp@example.com,54.0,Masculino,sdv-pii-e945e,sdv-pii-q9aex,Cisgênero (é o sexo que nasceu),Não,Até 3 mil,Sim,Católico,4.0,3.0,2,Todos os dias,1,1.0,1.0,1.0,4.0,2.0,Positiva,Nenhuma,3,Não,,1.0,3.0,,False,True,False,False,False,False,False,False,False,False,False
372,16/11/2024 09:34:53,cyoung@example.com,60.0,Masculino,sdv-pii-o5ons,sdv-pii-0mtuw,Cisgênero (é o sexo que nasceu),Não,,Não,Evangélico,2.0,4.0,1,Até 4 vezes,2,1.0,2.0,4.0,5.0,3.0,Positiva,Nenhuma,3,Não,Indiferente,1.0,2.0,,False,False,True,False,False,False,False,False,False,False,False
373,16/11/2024 08:56:56,banksstanley@example.com,43.0,Feminino,sdv-pii-srzda,sdv-pii-vai91,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Evangélico,3.0,2.0,3,Nenhuma,3,1.0,5.0,1.0,3.0,2.0,Negativa,Muita,3,Sim,Indiferente,0.0,0.0,Não,False,False,False,True,False,False,False,False,False,False,False
374,16/11/2024 15:39:30,candacestafford@example.net,27.0,Feminino,sdv-pii-vgka0,sdv-pii-5jtf2,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,1.0,1.0,1,Até 8 vezes,2,0.0,2.0,,1.0,2.0,Negativa,Nenhuma,3,Sim,Indiferente,1.0,2.0,Sim,True,True,True,False,False,False,False,False,True,False,False
375,16/11/2024 08:56:56,jermainesmith@example.com,42.0,Feminino,sdv-pii-05fwm,sdv-pii-ia15r,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Evangélico,2.0,4.0,3,Até 4 vezes,3,2.0,2.0,4.0,4.0,5.0,Negativa,Nenhuma,4,Não,Indiferente,,5.0,Não,True,True,False,False,False,False,False,False,False,False,False
376,16/11/2024 08:56:56,chase33@example.com,19.0,Masculino,sdv-pii-qoknt,sdv-pii-3fu8p,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,,Evangélico,2.0,5.0,2,Até 8 vezes,3,2.0,2.0,5.0,4.0,2.0,Positiva,Nenhuma,4,Sim,Triste,0.0,1.0,,False,True,False,False,False,False,False,False,False,False,False
377,16/11/2024 08:56:56,michaellewis@example.org,41.0,Feminino,sdv-pii-s2b58,sdv-pii-qsvwi,Cisgênero (é o sexo que nasceu),Não,Atè 10 mil,Sim,Católico,5.0,3.0,5,Todos os dias,2,0.0,1.0,2.0,1.0,5.0,Negativa,Nenhuma,5,Não,,2.0,1.0,Sim,True,False,True,False,False,False,False,False,False,False,False
378,16/11/2024 12:08:39,uolson@example.net,19.0,Masculino,sdv-pii-q1aog,sdv-pii-1cuo3,Cisgênero (é o sexo que nasceu),Sim,,Não,Creio em Deus,5.0,1.0,5,Até 4 vezes,1,3.0,2.0,,3.0,3.0,Positiva,Nenhuma,3,Sim,Penso sobre a critica,1.0,0.0,Não,False,True,False,True,False,False,False,False,False,False,False
379,16/11/2024 13:40:42,robertsbrittany@example.org,22.0,Masculino,sdv-pii-q9jpt,sdv-pii-7xyg1,Cisgênero (é o sexo que nasceu),Sim,Superior 30 mil,Não,Católico,4.0,2.0,1,Todos os dias,2,1.0,2.0,,4.0,4.0,Negativa,Nenhuma,3,Não,Penso sobre a critica,2.0,1.0,,False,False,False,True,False,False,False,False,False,False,False
380,16/11/2024 13:00:35,richardhampton@example.net,42.0,Masculino,sdv-pii-mer0w,sdv-pii-1qy4t,Cisgênero (é o sexo que nasceu),Sim,Até 20 mil,Sim,Outros,6.0,2.0,1,Nenhuma,4,0.0,2.0,1.0,2.0,5.0,Positiva,Muita,2,Não,Ansioso,2.0,3.0,,True,False,False,False,True,False,False,False,True,False,False
381,18/11/2024 21:19:23,millertanya@example.net,49.0,Masculino,sdv-pii-uz92i,sdv-pii-hzl29,Cisgênero (é o sexo que nasceu),Não,Até 5 mil,Sim,Católico,5.0,4.0,2,Todos os dias,1,2.0,5.0,3.0,4.0,2.0,Negativa,As vezes insônia ,2,Sim,Triste,0.0,1.0,Não,True,False,False,False,False,False,False,False,False,False,False
382,16/11/2024 08:56:56,pbentley@example.org,45.0,Masculino,sdv-pii-3oh5z,,Cisgênero (é o sexo que nasceu),Não,Até 3 mil,Sim,,2.0,3.0,2,Até 4 vezes,5,1.0,5.0,5.0,2.0,4.0,Negativa,Nenhuma,4,Sim,Penso sobre a critica,1.0,3.0,Não,True,False,True,False,False,False,False,False,False,False,False
383,16/11/2024 08:56:56,bgonzalez@example.com,57.0,Masculino,sdv-pii-srbky,sdv-pii-xh5ux,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Não,Católico,4.0,1.0,5,Todos os dias,4,2.0,3.0,1.0,3.0,5.0,Positiva,Nenhuma,3,Não,Penso sobre a critica,1.0,1.0,,False,False,False,False,False,False,False,False,True,False,False
384,16/11/2024 15:34:19,lynnwebster@example.com,29.0,Feminino,sdv-pii-sp7cg,sdv-pii-s9x4a,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Não,Evangélico,6.0,5.0,4,Até 4 vezes,3,1.0,4.0,1.0,2.0,3.0,,Muita,3,Sim,Indiferente,1.0,1.0,Não,True,False,False,False,False,False,False,False,False,False,False
385,16/11/2024 08:56:56,penny01@example.com,37.0,Masculino,sdv-pii-gcmox,,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Não,,2.0,3.0,3,Todos os dias,3,1.0,3.0,2.0,3.0,3.0,Positiva,Nenhuma,3,Sim,Indiferente,0.0,4.0,,False,False,True,False,False,False,False,False,False,False,False
386,16/11/2024 08:56:56,robinsonjamie@example.com,55.0,Feminino,sdv-pii-229nj,sdv-pii-4k18v,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Creio em Deus,4.0,5.0,5,Todos os dias,2,3.0,3.0,2.0,5.0,2.0,Positiva,Nenhuma,3,Não,Indiferente,0.0,3.0,,False,False,False,False,True,False,False,False,True,False,False
387,16/11/2024 08:56:56,leechristopher@example.org,60.0,Masculino,sdv-pii-dwytf,sdv-pii-vae4l,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,3.0,4.0,1,Todos os dias,3,2.0,1.0,1.0,4.0,5.0,Positiva,Nenhuma,3,Sim,Triste,0.0,5.0,Não,False,True,True,False,False,False,False,False,False,False,False
388,16/11/2024 08:56:56,samuelmartinez@example.com,52.0,Masculino,sdv-pii-f7nyd,sdv-pii-otkic,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Não,Evangélico,2.0,1.0,1,Nenhuma,4,,5.0,1.0,4.0,3.0,Positiva,Nenhuma,3,Sim,Indiferente,0.0,3.0,,True,False,True,False,False,False,False,False,False,False,False
389,16/11/2024 08:56:56,deleontyler@example.com,49.0,Masculino,sdv-pii-k54c3,sdv-pii-a5ii1,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Católico,1.0,2.0,1,Nenhuma,3,1.0,2.0,4.0,3.0,3.0,Negativa,Quando fico no cel à noite .,4,Não,Indiferente,0.0,3.0,Não,True,True,False,False,False,False,False,False,False,False,False
390,16/11/2024 08:56:56,natalieharrington@example.com,34.0,Masculino,sdv-pii-0knrw,sdv-pii-a29hv,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,1.0,1.0,4,Até 4 vezes,4,1.0,1.0,1.0,,2.0,,Nenhuma,2,Sim,Triste,2.0,,Não,True,False,False,False,False,False,False,False,False,False,False
391,16/11/2024 08:56:56,rscott@example.net,42.0,Masculino,sdv-pii-j0tdl,sdv-pii-a40b2,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Católico,4.0,2.0,5,Todos os dias,1,2.0,2.0,3.0,3.0,3.0,Negativa,Nenhuma,5,Não,Penso sobre a critica,1.0,4.0,,True,False,False,False,True,False,False,False,False,False,False
392,16/11/2024 15:46:46,cohenjames@example.net,47.0,Masculino,sdv-pii-5ri9z,sdv-pii-mxq6y,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Creio em Deus,1.0,4.0,3,Até 4 vezes,3,0.0,3.0,,3.0,,Positiva,Nenhuma,3,Sim,Indiferente,0.0,2.0,Não,True,True,True,True,False,False,False,False,False,False,False
393,16/11/2024 22:15:37,courtney98@example.org,46.0,Masculino,sdv-pii-4e952,sdv-pii-ztgh1,Cisgênero (é o sexo que nasceu),Não,Atè 10 mil,Sim,Evangélico,3.0,4.0,5,Até 4 vezes,2,3.0,4.0,1.0,5.0,5.0,Positiva,Nenhuma,4,Sim,Ansioso,0.0,1.0,,False,False,True,False,False,False,False,False,False,False,False
394,16/11/2024 08:56:56,kristin07@example.net,60.0,Feminino,sdv-pii-dk0eh,sdv-pii-1pyzn,Cisgênero (é o sexo que nasceu),Não,Até 3 mil,Não,Evangélico,2.0,1.0,3,Até 4 vezes,1,1.0,4.0,1.0,5.0,1.0,Positiva,Nenhuma,4,Não,Indiferente,0.0,2.0,,False,True,False,False,False,False,False,False,False,False,False
395,16/11/2024 16:14:46,qsanders@example.org,22.0,Masculino,sdv-pii-wuqpo,sdv-pii-mr4ei,Cisgênero (é o sexo que nasceu),Não,Até 5 mil,Sim,,3.0,3.0,5,Até 4 vezes,4,0.0,1.0,1.0,3.0,5.0,,Nenhuma,4,Não,Indiferente,2.0,3.0,,False,True,True,False,False,False,False,False,False,False,False
396,16/11/2024 11:50:34,cartertim@example.com,60.0,Masculino,sdv-pii-vjm3x,sdv-pii-fu9tw,Cisgênero (é o sexo que nasceu),Sim,,Sim,Evangélico,1.0,,5,Nenhuma,3,2.0,0.0,4.0,1.0,5.0,Positiva,Nenhuma,4,Não,Indiferente,1.0,2.0,,False,True,True,False,False,False,True,False,False,False,False
397,16/11/2024 14:00:03,chelsea20@example.org,60.0,Masculino,sdv-pii-sqjz7,sdv-pii-mukh7,Cisgênero (é o sexo que nasceu),Sim,Superior 30 mil,Sim,Evangélico,3.0,3.0,1,Nenhuma,1,2.0,1.0,2.0,2.0,3.0,,Nenhuma,3,Não,Penso sobre a critica,2.0,2.0,,True,False,True,False,False,False,False,False,False,False,False
398,16/11/2024 09:55:32,zmatthews@example.org,56.0,Masculino,sdv-pii-6pif6,sdv-pii-gpmub,Cisgênero (é o sexo que nasceu),Não,Atè 10 mil,Não,Evangélico,3.0,3.0,1,Nenhuma,2,1.0,3.0,1.0,3.0,5.0,Positiva,Nenhuma,3,Não,Indiferente,1.0,3.0,Não,True,False,False,True,False,False,False,False,False,True,False
399,18/11/2024 21:19:23,paul79@example.com,19.0,Masculino,sdv-pii-gvxq8,sdv-pii-ai2fx,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Não,Católico,6.0,2.0,1,Todos os dias,1,0.0,2.0,3.0,3.0,3.0,Positiva,Muita,3,Não,Indiferente,0.0,3.0,,True,False,False,False,False,False,False,False,False,False,False
400,17/11/2024 21:32:48,ugrant@example.net,37.0,Feminino,sdv-pii-gx013,sdv-pii-7i50k,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Evangélico,5.0,3.0,2,Nenhuma,1,1.0,3.0,1.0,4.0,5.0,Positiva,Nenhuma,3,Sim,Indiferente,1.0,3.0,Não,True,False,True,False,False,False,False,False,False,False,False
401,16/11/2024 08:56:56,mccannamy@example.net,32.0,Masculino,sdv-pii-m0xyy,sdv-pii-f2w2u,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,1.0,1.0,3,Até 4 vezes,3,0.0,0.0,1.0,4.0,5.0,Negativa,Nenhuma,2,Não,Indiferente,0.0,3.0,,True,False,False,False,False,False,False,False,False,False,False
402,16/11/2024 08:56:56,bbauer@example.net,47.0,Masculino,sdv-pii-mr9ay,sdv-pii-lvos3,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Evangélico,1.0,3.0,2,Todos os dias,5,4.0,1.0,5.0,1.0,,Negativa,Nenhuma,3,Não,Triste,0.0,2.0,Não,True,False,True,False,False,False,False,False,False,False,False
403,16/11/2024 08:56:56,alyssavelazquez@example.com,47.0,Masculino,sdv-pii-35knk,sdv-pii-p283n,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,3.0,3.0,3,Todos os dias,2,1.0,4.0,1.0,4.0,3.0,Positiva,Muita,4,Sim,Indiferente,,3.0,,True,True,True,False,False,False,False,False,False,False,False
404,16/11/2024 10:15:45,flee@example.com,37.0,Masculino,sdv-pii-blcn3,sdv-pii-bw8a9,Cisgênero (é o sexo que nasceu),Sim,,Sim,Creio em Deus,4.0,3.0,2,Todos os dias,3,0.0,2.0,1.0,2.0,5.0,Positiva,Nenhuma,4,Sim,Indiferente,2.0,2.0,Não,True,False,False,True,False,False,False,False,False,False,False
405,16/11/2024 08:56:56,gmercado@example.org,49.0,Feminino,sdv-pii-2u019,sdv-pii-r2h8h,Não binário,Sim,Até 5 mil,Sim,Católico,1.0,4.0,3,Até 4 vezes,2,0.0,3.0,,3.0,2.0,Positiva,Nenhuma,4,Sim,Estressado,0.0,1.0,Não,False,False,True,True,False,False,False,False,False,False,False
406,16/11/2024 08:56:56,joshua66@example.com,33.0,Masculino,sdv-pii-mlzwi,sdv-pii-ihhr9,Cisgênero (é o sexo que nasceu),Não,Até 5 mil,Sim,Católico,3.0,4.0,1,Até 4 vezes,3,4.0,0.0,2.0,2.0,3.0,,Nenhuma,4,Sim,Triste,1.0,2.0,,False,False,True,False,False,False,False,False,True,False,False
407,16/11/2024 12:38:04,victor69@example.net,59.0,Feminino,sdv-pii-2ontv,sdv-pii-gtejb,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Católico,6.0,,2,Até 4 vezes,1,0.0,4.0,1.0,5.0,3.0,Positiva,Nenhuma,3,Não,Penso sobre a critica,0.0,,,True,True,True,False,False,False,False,False,False,False,False
408,16/11/2024 08:56:56,greenstephanie@example.org,30.0,Masculino,sdv-pii-wcl7o,sdv-pii-7o6l6,Cisgênero (é o sexo que nasceu),Não,Até 5 mil,Não,Evangélico,3.0,,1,Todos os dias,1,0.0,0.0,1.0,4.0,,Negativa,Nenhuma,3,Não,Indiferente,2.0,0.0,,False,True,True,False,True,False,False,False,False,False,False
409,16/11/2024 08:56:56,adam42@example.org,30.0,Masculino,sdv-pii-ywcd4,sdv-pii-egxxg,Cisgênero (é o sexo que nasceu),Não,Até 3 mil,Não,Evangélico,3.0,3.0,1,Nenhuma,3,0.0,2.0,2.0,5.0,2.0,Positiva,Nenhuma,3,Sim,Indiferente,0.0,5.0,Não,True,True,False,False,False,False,False,False,False,False,False
410,16/11/2024 23:03:48,jamesbarrett@example.net,19.0,Masculino,sdv-pii-lk4b0,sdv-pii-6c6gb,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Católico,3.0,1.0,1,Nenhuma,3,3.0,4.0,1.0,5.0,1.0,Positiva,Nenhuma,3,Sim,Penso sobre a critica,0.0,0.0,,True,True,True,False,True,False,False,False,False,False,False
411,16/11/2024 13:14:47,leah25@example.com,22.0,Masculino,sdv-pii-fdrrw,sdv-pii-x36oc,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,,Evangélico,5.0,3.0,5,Até 4 vezes,4,0.0,5.0,4.0,4.0,3.0,,Nenhuma,3,Não,Indiferente,1.0,1.0,,False,True,False,False,False,False,False,False,False,False,False
412,16/11/2024 08:56:56,mackenzie83@example.net,50.0,Feminino,sdv-pii-lz5qq,sdv-pii-bhd0a,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,3.0,4.0,5,Até 4 vezes,4,4.0,3.0,2.0,1.0,3.0,Positiva,Nenhuma,3,Não,Penso sobre a critica,0.0,1.0,,True,False,False,False,False,False,False,False,False,False,False
413,16/11/2024 12:16:21,ehorton@example.org,49.0,Masculino,sdv-pii-qq6og,sdv-pii-h78l2,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,4.0,2.0,2,Nenhuma,2,3.0,3.0,1.0,5.0,5.0,Positiva,Nenhuma,3,Não,Indiferente,3.0,0.0,Não,True,True,True,False,False,False,False,False,False,False,False
414,16/11/2024 09:56:25,allison37@example.net,47.0,Masculino,sdv-pii-64koc,sdv-pii-kq48n,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,,3.0,4.0,3,Até 8 vezes,1,2.0,3.0,2.0,3.0,5.0,Negativa,Nenhuma,3,Não,Triste,2.0,5.0,,True,False,False,False,False,False,False,False,False,False,False
415,16/11/2024 08:56:56,elizabeth16@example.org,36.0,Masculino,sdv-pii-w1rtx,sdv-pii-n6szg,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Creio em Deus,1.0,3.0,2,Até 4 vezes,3,0.0,2.0,1.0,1.0,3.0,Positiva,Nenhuma,2,Sim,,0.0,2.0,,True,True,False,False,False,False,True,False,False,False,False
416,16/11/2024 13:31:56,sophia91@example.org,58.0,Masculino,sdv-pii-9kf1j,sdv-pii-c1uuj,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Creio em Deus,1.0,5.0,1,Até 4 vezes,3,0.0,2.0,2.0,2.0,1.0,Positiva,As vezes,4,Sim,Penso sobre a critica,0.0,3.0,,True,True,False,False,False,False,False,False,False,False,False
417,16/11/2024 08:56:56,zachary48@example.org,55.0,Masculino,sdv-pii-pj65u,sdv-pii-o5kzi,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,4.0,5.0,3,Nenhuma,1,1.0,2.0,2.0,3.0,3.0,Positiva,Nenhuma,3,Sim,Indiferente,0.0,2.0,,True,False,False,False,False,False,False,False,False,False,False
